order_id,user_id,city,ordered_place_time,ordered_deliver_time,sku_id,sku_category,qty,price,store_id,rider_id,zone,cust_lat,cust_long,status,delivery_minutes,hour,date,store_lat,store_lon,store_rent
O0013890,U031688,Bengaluru,24-11-2025 19:04,24-11-2025 19:13,P0013,beverages,1,81.17,S04,R0102,Z2,12.934891,77.624553,delivered,9,19,24-11-2025,12.942007,77.616026,75662
O0013891,U017915,Bengaluru,24-11-2025 06:58,24-11-2025 07:07,P0037,grocery,1,460.03,S01,R0996,Z8,12.940089,77.618782,delivered,9,6,24-11-2025,12.949887,77.614547,101404
O0013892,U026001,Bengaluru,30-10-2025 22:07,30-10-2025 22:19,P0097,dairy,3,256.2,S04,R0311,Z16,12.953776,77.615666,delivered,12,22,30-10-2025,12.942007,77.616026,75662
O0013893,U023917,Bengaluru,28-11-2025 10:31,28-11-2025 10:47,P0076,household,1,269.98,S08,R0736,Z19,12.942802,77.574754,delivered,16,10,28-11-2025,12.950394,77.558158,51894
O0013894,U010043,Bengaluru,06-11-2025 18:43,06-11-2025 18:49,P0068,snacks,2,122.2,S07,R0913,Z28,12.975408,77.559451,delivered,6,18,06-11-2025,12.970112,77.556587,44195
O0013895,U011933,Bengaluru,09-11-2025 21:14,09-11-2025 21:25,P0098,fruits,2,302.76,S03,R0016,Z12,12.946456,77.583899,delivered,11,21,09-11-2025,12.950051,77.59937,111200
O0013896,U019353,Bengaluru,22-11-2025 07:13,22-11-2025 07:16,P0048,snacks,3,416.49,S03,R0830,Z28,12.951712,77.601273,canceled,3,7,22-11-2025,12.950051,77.59937,111200
O0013897,U036918,Bengaluru,15-11-2025 21:54,15-11-2025 22:10,P0108,fruits,3,55.56,S04,R0538,Z1,12.944927,77.592545,delivered,16,21,15-11-2025,12.942007,77.616026,75662
O0013898,U027966,Bengaluru,19-11-2025 21:13,19-11-2025 21:32,P0039,grocery,2,318.92,S01,R0980,Z24,12.961741,77.596426,delivered,19,21,19-11-2025,12.949887,77.614547,101404
O0013899,U002423,Bengaluru,12-11-2025 06:44,12-11-2025 06:51,P0114,personal_care,3,49.79,S04,R0972,Z16,12.940162,77.621863,delivered,7,6,12-11-2025,12.942007,77.616026,75662
O0013900,U013976,Bengaluru,02-11-2025 17:54,02-11-2025 18:13,P0036,snacks,1,359.97,S06,R0831,Z24,12.970907,77.570632,delivered,19,17,02-11-2025,12.976327,77.585333,70255
O0013901,U004211,Bengaluru,28-11-2025 05:45,28-11-2025 05:50,P0091,personal_care,3,587.82,S02,R0389,Z20,13.002326,77.609151,delivered,5,5,28-11-2025,13.006367,77.602729,86203
O0013902,U004409,Bengaluru,16-11-2025 18:11,16-11-2025 18:14,P0068,snacks,1,122.2,S02,R0927,Z13,13.008574,77.599594,delivered,3,18,16-11-2025,13.006367,77.602729,86203
O0013903,U012914,Bengaluru,09-11-2025 17:51,09-11-2025 18:01,P0100,beverages,1,63.86,S05,R0765,Z18,13.012549,77.580936,delivered,10,17,09-11-2025,13.001428,77.581822,85507
O0013904,U000496,Bengaluru,07-11-2025 18:16,07-11-2025 18:21,P0017,grocery,2,416.67,S02,R0106,Z28,13.009165,77.598417,delivered,5,18,07-11-2025,13.006367,77.602729,86203
O0013905,U027197,Bengaluru,05-11-2025 18:19,05-11-2025 18:25,P0004,household,1,112.6,S04,R0730,Z3,12.939887,77.615502,delivered,6,18,05-11-2025,12.942007,77.616026,75662
O0013906,U036620,Bengaluru,14-11-2025 17:30,14-11-2025 17:39,P0077,personal_care,3,491.19,S06,R0455,Z24,12.983569,77.590893,delivered,9,17,14-11-2025,12.976327,77.585333,70255
O0013907,U017688,Bengaluru,15-11-2025 20:35,15-11-2025 20:43,P0087,household,2,403.03,S02,R0456,Z21,13.015558,77.605645,delivered,8,20,15-11-2025,13.006367,77.602729,86203
O0013908,U020789,Bengaluru,18-11-2025 15:22,18-11-2025 15:30,P0107,household,1,13.27,S01,R0862,Z8,12.96276,77.620042,delivered,8,15,18-11-2025,12.949887,77.614547,101404
O0013909,U012844,Bengaluru,24-11-2025 17:25,24-11-2025 17:31,P0104,snacks,2,34.15,S07,R0294,Z6,12.973278,77.550081,delivered,6,17,24-11-2025,12.970112,77.556587,44195
O0013910,U026539,Bengaluru,11-11-2025 08:20,11-11-2025 08:29,P0002,fruits,3,461.94,S02,R0992,Z12,13.006089,77.606952,delivered,9,8,11-11-2025,13.006367,77.602729,86203
O0013911,U005195,Bengaluru,20-11-2025 22:39,20-11-2025 22:51,P0037,grocery,3,460.03,S08,R0948,Z3,12.942511,77.562633,delivered,12,22,20-11-2025,12.950394,77.558158,51894
O0013912,U022048,Bengaluru,07-11-2025 12:20,07-11-2025 12:27,P0115,fruits,1,92.63,S01,R0447,Z19,12.944521,77.618944,canceled,7,12,07-11-2025,12.949887,77.614547,101404
O0013913,U019421,Bengaluru,13-11-2025 05:45,13-11-2025 06:01,P0104,snacks,1,34.15,S08,R0160,Z3,12.950765,77.578912,delivered,16,5,13-11-2025,12.950394,77.558158,51894
O0013914,U038072,Bengaluru,05-11-2025 04:38,05-11-2025 04:45,P0102,grocery,1,493.88,S02,R0219,Z21,13.017517,77.597888,delivered,7,4,05-11-2025,13.006367,77.602729,86203
O0013915,U035048,Bengaluru,11-11-2025 15:25,11-11-2025 15:31,P0007,grocery,2,311.94,S04,R0150,Z7,12.938029,77.616669,delivered,6,15,11-11-2025,12.942007,77.616026,75662
O0013916,U007608,Bengaluru,12-11-2025 08:41,12-11-2025 08:55,P0084,fruits,2,165.75,S04,R0939,Z5,12.931293,77.609684,delivered,14,8,12-11-2025,12.942007,77.616026,75662
O0013917,U031918,Bengaluru,26-11-2025 19:06,26-11-2025 19:17,P0063,beverages,3,289.58,S03,R0859,Z20,12.955719,77.609866,delivered,11,19,26-11-2025,12.950051,77.59937,111200
O0013918,U035138,Bengaluru,05-11-2025 14:32,05-11-2025 14:36,P0062,personal_care,1,279.87,S04,R0135,Z27,12.940013,77.618369,delivered,4,14,05-11-2025,12.942007,77.616026,75662
O0013919,U039623,Bengaluru,06-11-2025 11:55,06-11-2025 12:04,P0047,beverages,1,192.43,S05,R0910,Z28,13.001459,77.570034,delivered,9,11,06-11-2025,13.001428,77.581822,85507
O0013920,U034867,Bengaluru,12-11-2025 11:30,12-11-2025 11:38,P0107,household,1,13.27,S06,R0337,Z22,12.989244,77.59181,delivered,8,11,12-11-2025,12.976327,77.585333,70255
O0013921,U033262,Bengaluru,28-11-2025 08:27,28-11-2025 08:31,P0016,household,2,189.43,S05,R0481,Z4,12.999925,77.582557,canceled,4,8,28-11-2025,13.001428,77.581822,85507
O0013922,U037993,Bengaluru,23-11-2025 19:00,23-11-2025 19:11,P0011,snacks,1,302.34,S02,R0382,Z17,13.018112,77.610131,delivered,11,19,23-11-2025,13.006367,77.602729,86203
O0013923,U017674,Bengaluru,16-11-2025 06:30,16-11-2025 06:39,P0039,grocery,3,335.71,S08,R0880,Z1,12.93522,77.553843,delivered,9,6,16-11-2025,12.950394,77.558158,51894
O0013924,U016963,Bengaluru,01-11-2025 15:40,01-11-2025 15:50,P0070,personal_care,3,247.98,S01,R0733,Z7,12.944507,77.631815,delivered,10,15,01-11-2025,12.949887,77.614547,101404
O0013925,U030995,Bengaluru,13-11-2025 08:36,13-11-2025 08:46,P0021,beverages,2,460.57,S08,R0802,Z6,12.943939,77.55293,delivered,10,8,13-11-2025,12.950394,77.558158,51894
O0013926,U023854,Bengaluru,18-11-2025 16:04,18-11-2025 16:18,P0004,household,3,112.6,S03,R0856,Z19,12.949215,77.595974,delivered,14,16,18-11-2025,12.950051,77.59937,111200
O0013927,U027885,Bengaluru,05-11-2025 00:13,05-11-2025 00:18,P0120,beverages,2,13.51,S03,R0971,Z13,12.952613,77.59453,delivered,5,0,05-11-2025,12.950051,77.59937,111200
O0013928,U016870,Bengaluru,24-11-2025 17:53,24-11-2025 18:07,P0106,beverages,1,328.31,S07,R0773,Z26,12.979235,77.566254,delivered,14,17,24-11-2025,12.970112,77.556587,44195
O0013929,U014919,Bengaluru,16-11-2025 10:42,16-11-2025 10:48,P0027,snacks,1,100.31,S06,R0386,Z27,12.976321,77.589398,delivered,6,10,16-11-2025,12.976327,77.585333,70255
O0013930,U006812,Bengaluru,10-11-2025 02:45,10-11-2025 02:50,P0061,beverages,3,152.68,S01,R0808,Z4,12.947721,77.622681,delivered,5,2,10-11-2025,12.949887,77.614547,101404
O0013931,U013371,Bengaluru,18-11-2025 12:24,18-11-2025 12:33,P0037,grocery,2,437.03,S01,R0043,Z20,12.961372,77.621371,delivered,9,12,18-11-2025,12.949887,77.614547,101404
O0013932,U002127,Bengaluru,15-11-2025 18:50,15-11-2025 18:53,P0036,snacks,1,359.97,S04,R0581,Z7,12.939279,77.61562,delivered,3,18,15-11-2025,12.942007,77.616026,75662
O0013933,U006739,Bengaluru,10-11-2025 19:24,10-11-2025 19:38,P0029,grocery,3,418.26,S06,R0824,Z22,12.991442,77.596363,delivered,14,19,10-11-2025,12.976327,77.585333,70255
O0013934,U035282,Bengaluru,28-11-2025 18:02,28-11-2025 18:13,P0065,household,2,107.9,S03,R0595,Z24,12.940367,77.597268,delivered,11,18,28-11-2025,12.950051,77.59937,111200
O0013935,U025406,Bengaluru,14-11-2025 05:28,14-11-2025 05:34,P0027,snacks,2,100.31,S01,R0519,Z23,12.9439,77.608786,delivered,6,5,14-11-2025,12.949887,77.614547,101404
O0013936,U024564,Bengaluru,14-11-2025 20:47,14-11-2025 20:56,P0038,grocery,3,525.37,S02,R0347,Z24,13.005695,77.61474,delivered,9,20,14-11-2025,13.006367,77.602729,86203
O0013937,U012807,Bengaluru,03-11-2025 13:30,03-11-2025 13:33,P0054,fruits,3,364.17,S04,R0391,Z4,12.940115,77.616978,delivered,3,13,03-11-2025,12.942007,77.616026,75662
O0013938,U020565,Bengaluru,23-11-2025 08:25,23-11-2025 08:34,P0022,fruits,3,118.36,S05,R0936,Z7,13.011879,77.583075,delivered,9,8,23-11-2025,13.001428,77.581822,85507
O0013939,U006142,Bengaluru,17-11-2025 16:58,17-11-2025 17:07,P0113,household,2,167.47,S02,R0089,Z26,13.021483,77.595108,delivered,9,16,17-11-2025,13.006367,77.602729,86203
O0013940,U031404,Bengaluru,08-11-2025 20:34,08-11-2025 20:52,P0007,grocery,1,311.94,S08,R0393,Z2,12.959249,77.574226,delivered,18,20,08-11-2025,12.950394,77.558158,51894
O0013941,U021599,Bengaluru,23-11-2025 15:51,23-11-2025 15:58,P0089,personal_care,1,356.93,S03,R0741,Z13,12.937281,77.596453,delivered,7,15,23-11-2025,12.950051,77.59937,111200
O0013942,U010837,Bengaluru,09-11-2025 09:57,09-11-2025 10:12,P0061,beverages,2,152.68,S01,R0048,Z24,12.937792,77.62969,delivered,15,9,09-11-2025,12.949887,77.614547,101404
O0013943,U030870,Bengaluru,18-11-2025 21:57,18-11-2025 22:08,P0032,grocery,2,241.84,S02,R0139,Z13,13.002013,77.59033,delivered,11,21,18-11-2025,13.006367,77.602729,86203
O0013944,U036385,Bengaluru,23-11-2025 06:12,23-11-2025 06:17,P0019,dairy,1,503.86,S05,R0985,Z29,13.005423,77.584749,delivered,5,6,23-11-2025,13.001428,77.581822,85507
O0013945,U024649,Bengaluru,31-10-2025 18:33,31-10-2025 18:38,P0090,dairy,3,553.1,S06,R0092,Z23,12.969466,77.582459,delivered,5,18,31-10-2025,12.976327,77.585333,70255
O0013946,U011992,Bengaluru,18-11-2025 10:25,18-11-2025 10:29,P0086,grocery,2,471.89,S06,R0497,Z12,12.975305,77.589749,delivered,4,10,18-11-2025,12.976327,77.585333,70255
O0013947,U004268,Bengaluru,27-11-2025 20:05,27-11-2025 20:08,P0027,snacks,1,105.33,S06,R0319,Z22,12.979955,77.584432,delivered,3,20,27-11-2025,12.976327,77.585333,70255
O0013948,U039849,Bengaluru,14-11-2025 15:33,14-11-2025 15:37,P0091,personal_care,1,587.82,S08,R0425,Z9,12.948229,77.560301,delivered,4,15,14-11-2025,12.950394,77.558158,51894
O0013949,U005208,Bengaluru,28-11-2025 22:52,28-11-2025 23:00,P0076,household,2,269.98,S04,R0799,Z25,12.951199,77.609499,delivered,8,22,28-11-2025,12.942007,77.616026,75662
O0013950,U006541,Bengaluru,20-11-2025 18:04,20-11-2025 18:17,P0065,household,2,107.9,S06,R0534,Z23,12.973839,77.602847,delivered,13,18,20-11-2025,12.976327,77.585333,70255
O0013951,U037235,Bengaluru,04-11-2025 01:04,04-11-2025 01:08,P0084,fruits,2,174.04,S07,R0305,Z10,12.970466,77.550882,delivered,4,1,04-11-2025,12.970112,77.556587,44195
O0013952,U035133,Bengaluru,05-11-2025 13:19,05-11-2025 13:32,P0116,grocery,2,590.52,S01,R0990,Z5,12.948874,77.601686,delivered,13,13,05-11-2025,12.949887,77.614547,101404
O0013953,U024733,Bengaluru,08-11-2025 07:19,08-11-2025 07:24,P0057,household,3,48.62,S06,R0669,Z28,12.973881,77.594706,delivered,5,7,08-11-2025,12.976327,77.585333,70255
O0013954,U024565,Bengaluru,28-11-2025 21:22,28-11-2025 21:36,P0005,snacks,2,261.24,S08,R0348,Z27,12.953674,77.551229,delivered,14,21,28-11-2025,12.950394,77.558158,51894
O0013955,U025715,Bengaluru,13-11-2025 21:07,13-11-2025 21:20,P0078,beverages,1,296.38,S02,R0374,Z26,13.006616,77.618194,delivered,13,21,13-11-2025,13.006367,77.602729,86203
O0013956,U012257,Bengaluru,09-11-2025 08:44,09-11-2025 08:53,P0117,fruits,2,381.54,S04,R0624,Z26,12.942629,77.604788,delivered,9,8,09-11-2025,12.942007,77.616026,75662
O0013957,U032090,Bengaluru,18-11-2025 11:30,18-11-2025 11:44,P0111,beverages,1,156.42,S03,R0540,Z6,12.938913,77.617204,canceled,14,11,18-11-2025,12.950051,77.59937,111200
O0013958,U004374,Bengaluru,30-10-2025 15:58,30-10-2025 16:11,P0079,household,2,260.34,S04,R0628,Z20,12.949747,77.627992,delivered,13,15,30-10-2025,12.942007,77.616026,75662
O0013959,U011071,Bengaluru,18-11-2025 12:11,18-11-2025 12:22,P0093,grocery,3,261.26,S06,R0838,Z14,12.986304,77.606318,delivered,11,12,18-11-2025,12.976327,77.585333,70255
O0013960,U036194,Bengaluru,20-11-2025 10:48,20-11-2025 11:03,P0014,fruits,2,480.66,S07,R0215,Z1,12.978527,77.574866,delivered,15,10,20-11-2025,12.970112,77.556587,44195
O0013961,U019564,Bengaluru,10-11-2025 22:26,10-11-2025 22:39,P0022,fruits,1,124.59,S07,R0330,Z7,12.963457,77.564455,delivered,13,22,10-11-2025,12.970112,77.556587,44195
O0013962,U017991,Bengaluru,09-11-2025 23:27,09-11-2025 23:32,P0058,snacks,2,533.3,S08,R0989,Z16,12.944102,77.553668,delivered,5,23,09-11-2025,12.950394,77.558158,51894
O0013963,U010773,Bengaluru,19-11-2025 15:50,19-11-2025 15:57,P0077,personal_care,1,517.04,S03,R0459,Z24,12.936532,77.605284,delivered,7,15,19-11-2025,12.950051,77.59937,111200
O0013964,U013966,Bengaluru,08-11-2025 20:38,08-11-2025 20:46,P0002,fruits,2,461.94,S05,R0532,Z24,12.997152,77.579532,delivered,8,20,08-11-2025,13.001428,77.581822,85507
O0013965,U032183,Bengaluru,17-11-2025 20:37,17-11-2025 20:41,P0031,snacks,1,555.83,S08,R0848,Z16,12.951553,77.554833,delivered,4,20,17-11-2025,12.950394,77.558158,51894
O0013966,U008956,Bengaluru,23-11-2025 07:33,23-11-2025 07:36,P0111,beverages,3,156.42,S07,R0412,Z21,12.96989,77.551692,delivered,3,7,23-11-2025,12.970112,77.556587,44195
O0013967,U035392,Bengaluru,17-11-2025 20:44,17-11-2025 20:53,P0023,personal_care,1,135.26,S01,R0828,Z2,12.959159,77.616308,delivered,9,20,17-11-2025,12.949887,77.614547,101404
O0013968,U002944,Bengaluru,13-11-2025 19:04,13-11-2025 19:13,P0084,fruits,1,165.75,S02,R0410,Z4,13.008992,77.601532,delivered,9,19,13-11-2025,13.006367,77.602729,86203
O0013969,U030091,Bengaluru,18-11-2025 13:48,18-11-2025 13:52,P0054,fruits,3,383.34,S04,R0390,Z14,12.948244,77.621196,delivered,4,13,18-11-2025,12.942007,77.616026,75662
O0013970,U006186,Bengaluru,05-11-2025 09:42,05-11-2025 09:59,P0108,fruits,3,55.56,S02,R0408,Z19,13.029716,77.614792,delivered,17,9,05-11-2025,13.006367,77.602729,86203
O0013971,U037126,Bengaluru,26-11-2025 00:19,26-11-2025 00:27,P0117,fruits,3,362.46,S01,R0421,Z1,12.956506,77.611201,delivered,8,0,26-11-2025,12.949887,77.614547,101404
O0013972,U029605,Bengaluru,10-11-2025 05:26,10-11-2025 05:29,P0034,fruits,1,338.46,S05,R0276,Z18,13.002066,77.579433,delivered,3,5,10-11-2025,13.001428,77.581822,85507
O0013973,U009050,Bengaluru,22-11-2025 22:12,22-11-2025 22:22,P0031,snacks,3,583.62,S05,R0176,Z16,12.990826,77.589939,delivered,10,22,22-11-2025,13.001428,77.581822,85507
O0013974,U022756,Bengaluru,20-11-2025 21:18,20-11-2025 21:27,P0019,dairy,3,503.86,S01,R0226,Z5,12.950468,77.617336,delivered,9,21,20-11-2025,12.949887,77.614547,101404
O0013975,U026071,Bengaluru,09-11-2025 21:50,09-11-2025 21:57,P0052,grocery,3,161.95,S08,R0879,Z16,12.956217,77.550581,delivered,7,21,09-11-2025,12.950394,77.558158,51894
O0013976,U024127,Bengaluru,11-11-2025 21:33,11-11-2025 21:39,P0104,snacks,3,34.15,S06,R0453,Z17,12.975657,77.585813,canceled,6,21,11-11-2025,12.976327,77.585333,70255
O0013977,U004834,Bengaluru,20-11-2025 19:44,20-11-2025 19:52,P0008,household,3,78.21,S07,R0516,Z28,12.969906,77.563725,delivered,8,19,20-11-2025,12.970112,77.556587,44195
O0013978,U003538,Bengaluru,03-11-2025 16:32,03-11-2025 16:40,P0050,snacks,2,274.94,S07,R0296,Z8,12.966627,77.572537,delivered,8,16,03-11-2025,12.970112,77.556587,44195
O0013979,U023377,Bengaluru,22-11-2025 17:00,22-11-2025 17:13,P0068,snacks,3,122.2,S08,R0734,Z14,12.960025,77.559984,delivered,13,17,22-11-2025,12.950394,77.558158,51894
O0013980,U027877,Bengaluru,25-11-2025 02:13,25-11-2025 02:19,P0032,grocery,2,241.84,S01,R0247,Z17,12.955027,77.617472,delivered,6,2,25-11-2025,12.949887,77.614547,101404
O0013981,U029468,Bengaluru,28-11-2025 05:52,28-11-2025 06:00,P0080,snacks,1,265.53,S02,R0984,Z19,13.004339,77.607787,delivered,8,5,28-11-2025,13.006367,77.602729,86203
O0013982,U039780,Bengaluru,16-11-2025 13:35,16-11-2025 13:40,P0045,fruits,1,499.18,S01,R0682,Z27,12.94216,77.620635,delivered,5,13,16-11-2025,12.949887,77.614547,101404
O0013983,U001043,Bengaluru,03-11-2025 18:38,03-11-2025 18:43,P0049,fruits,2,132.51,S02,R0683,Z10,12.999037,77.603112,delivered,5,18,03-11-2025,13.006367,77.602729,86203
O0013984,U038674,Bengaluru,28-11-2025 11:41,28-11-2025 11:56,P0063,beverages,3,289.58,S01,R0552,Z11,12.953358,77.613657,delivered,15,11,28-11-2025,12.949887,77.614547,101404
O0013985,U008261,Bengaluru,01-11-2025 07:43,01-11-2025 07:59,P0041,dairy,2,295.62,S01,R0412,Z19,12.960502,77.614568,delivered,16,7,01-11-2025,12.949887,77.614547,101404
O0013986,U001803,Bengaluru,07-11-2025 05:35,07-11-2025 05:40,P0019,dairy,1,503.86,S07,R0712,Z3,12.963303,77.558131,delivered,5,5,07-11-2025,12.970112,77.556587,44195
O0013987,U031575,Bengaluru,23-11-2025 13:08,23-11-2025 13:11,P0088,household,3,63.4,S04,R0270,Z7,12.942017,77.618473,delivered,3,13,23-11-2025,12.942007,77.616026,75662
O0013988,U031660,Bengaluru,04-11-2025 19:31,04-11-2025 19:40,P0107,household,1,13.27,S01,R0022,Z13,12.941927,77.61439,delivered,9,19,04-11-2025,12.949887,77.614547,101404
O0013989,U022283,Bengaluru,24-11-2025 15:04,24-11-2025 15:11,P0005,snacks,1,261.24,S06,R0745,Z7,12.975344,77.58754,delivered,7,15,24-11-2025,12.976327,77.585333,70255
O0013990,U026789,Bengaluru,07-11-2025 14:06,07-11-2025 14:20,P0035,personal_care,1,219.99,S07,R0596,Z17,12.974292,77.535897,delivered,14,14,07-11-2025,12.970112,77.556587,44195
O0013991,U022692,Bengaluru,22-11-2025 07:52,22-11-2025 08:00,P0007,grocery,2,311.94,S01,R0251,Z29,12.944895,77.627787,delivered,8,7,22-11-2025,12.949887,77.614547,101404
O0013992,U007411,Bengaluru,01-11-2025 06:21,01-11-2025 06:28,P0112,grocery,1,190.02,S07,R0303,Z26,12.978257,77.564875,delivered,7,6,01-11-2025,12.970112,77.556587,44195
O0013993,U002708,Bengaluru,03-11-2025 12:22,03-11-2025 12:29,P0108,fruits,1,55.56,S05,R0336,Z15,13.005339,77.592206,delivered,7,12,03-11-2025,13.001428,77.581822,85507
O0013994,U035912,Bengaluru,25-11-2025 09:10,25-11-2025 09:20,P0119,snacks,3,246.7,S04,R0849,Z27,12.932745,77.609412,delivered,10,9,25-11-2025,12.942007,77.616026,75662
O0013995,U029109,Bengaluru,15-11-2025 02:20,15-11-2025 02:29,P0060,household,2,185.15,S08,R0844,Z23,12.953862,77.551332,delivered,9,2,15-11-2025,12.950394,77.558158,51894
O0013996,U033362,Bengaluru,13-11-2025 13:28,13-11-2025 13:34,P0021,beverages,1,460.57,S06,R0177,Z13,12.96657,77.587197,delivered,6,13,13-11-2025,12.976327,77.585333,70255
O0013997,U013077,Bengaluru,14-11-2025 17:57,14-11-2025 18:11,P0007,grocery,2,311.94,S02,R0724,Z29,12.990355,77.614014,delivered,14,17,14-11-2025,13.006367,77.602729,86203
O0013998,U011268,Bengaluru,08-11-2025 04:19,08-11-2025 04:26,P0059,dairy,3,333.18,S05,R0994,Z11,12.989881,77.581773,delivered,7,4,08-11-2025,13.001428,77.581822,85507
O0013999,U002146,Bengaluru,23-11-2025 05:33,23-11-2025 05:45,P0056,beverages,2,520.86,S07,R0129,Z10,12.981513,77.566852,delivered,12,5,23-11-2025,12.970112,77.556587,44195
O0014000,U002165,Bengaluru,05-11-2025 20:15,05-11-2025 20:20,P0119,snacks,1,246.7,S04,R0321,Z25,12.940733,77.610086,delivered,5,20,05-11-2025,12.942007,77.616026,75662
O0014001,U031951,Bengaluru,24-11-2025 09:27,24-11-2025 09:46,P0113,household,3,167.47,S04,R0532,Z15,12.958473,77.613022,delivered,19,9,24-11-2025,12.942007,77.616026,75662
O0014002,U011312,Bengaluru,02-11-2025 20:02,02-11-2025 20:07,P0095,personal_care,3,199.58,S02,R0675,Z17,13.01067,77.605578,delivered,5,20,02-11-2025,13.006367,77.602729,86203
O0014003,U039545,Bengaluru,05-11-2025 19:46,05-11-2025 19:50,P0064,beverages,1,428.13,S08,R0344,Z5,12.949348,77.556706,delivered,4,19,05-11-2025,12.950394,77.558158,51894
O0014004,U015495,Bengaluru,13-11-2025 21:56,13-11-2025 22:01,P0106,beverages,1,328.31,S02,R0031,Z21,13.009424,77.603395,delivered,5,21,13-11-2025,13.006367,77.602729,86203
O0014005,U026749,Bengaluru,22-11-2025 20:58,22-11-2025 21:02,P0071,beverages,2,268.55,S07,R0513,Z4,12.972784,77.558259,delivered,4,20,22-11-2025,12.970112,77.556587,44195
O0014006,U010932,Bengaluru,11-11-2025 08:37,11-11-2025 08:44,P0077,personal_care,3,517.04,S05,R0034,Z29,12.994333,77.575755,delivered,7,8,11-11-2025,13.001428,77.581822,85507
O0014007,U012289,Bengaluru,05-11-2025 18:38,05-11-2025 18:50,P0050,snacks,3,274.94,S04,R0344,Z8,12.940793,77.632922,delivered,12,18,05-11-2025,12.942007,77.616026,75662
O0014008,U039711,Bengaluru,13-11-2025 08:57,13-11-2025 09:04,P0083,snacks,3,131.6,S03,R0785,Z1,12.943962,77.599655,delivered,7,8,13-11-2025,12.950051,77.59937,111200
O0014009,U009623,Bengaluru,10-11-2025 08:30,10-11-2025 08:45,P0054,fruits,2,383.34,S03,R0618,Z18,12.935747,77.586921,delivered,15,8,10-11-2025,12.950051,77.59937,111200
O0014010,U003213,Bengaluru,27-11-2025 00:47,27-11-2025 00:56,P0057,household,3,48.62,S02,R0385,Z10,13.007682,77.603484,delivered,9,0,27-11-2025,13.006367,77.602729,86203
O0014011,U001610,Bengaluru,27-11-2025 18:42,27-11-2025 18:47,P0065,household,1,107.9,S05,R0921,Z17,13.008483,77.583577,delivered,5,18,27-11-2025,13.001428,77.581822,85507
O0014012,U029490,Bengaluru,16-11-2025 21:55,16-11-2025 22:02,P0103,personal_care,2,152.59,S01,R0982,Z4,12.948603,77.607136,delivered,7,21,16-11-2025,12.949887,77.614547,101404
O0014013,U015135,Bengaluru,13-11-2025 06:28,13-11-2025 06:42,P0006,fruits,1,261.55,S03,R0653,Z10,12.956256,77.628131,delivered,14,6,13-11-2025,12.950051,77.59937,111200
O0014014,U011121,Bengaluru,25-11-2025 17:20,25-11-2025 17:27,P0041,dairy,3,281.54,S03,R0164,Z20,12.95617,77.594004,delivered,7,17,25-11-2025,12.950051,77.59937,111200
O0014015,U031931,Bengaluru,07-11-2025 09:33,07-11-2025 09:39,P0016,household,1,179.96,S01,R0640,Z29,12.948356,77.612104,delivered,6,9,07-11-2025,12.949887,77.614547,101404
O0014016,U020547,Bengaluru,27-11-2025 10:12,27-11-2025 10:17,P0010,grocery,2,157.77,S03,R0506,Z12,12.948394,77.593028,delivered,5,10,27-11-2025,12.950051,77.59937,111200
O0014017,U024216,Bengaluru,05-11-2025 20:31,05-11-2025 20:40,P0078,beverages,3,296.38,S04,R0464,Z9,12.930109,77.616807,delivered,9,20,05-11-2025,12.942007,77.616026,75662
O0014018,U014473,Bengaluru,08-11-2025 06:43,08-11-2025 06:50,P0002,fruits,3,461.94,S01,R0650,Z3,12.95515,77.623326,delivered,7,6,08-11-2025,12.949887,77.614547,101404
O0014019,U030953,Bengaluru,17-11-2025 10:24,17-11-2025 10:37,P0102,grocery,1,493.88,S06,R0462,Z8,12.976737,77.591344,delivered,13,10,17-11-2025,12.976327,77.585333,70255
O0014020,U018552,Bengaluru,19-11-2025 12:31,19-11-2025 12:39,P0081,beverages,3,228.73,S05,R0149,Z17,12.990504,77.577926,delivered,8,12,19-11-2025,13.001428,77.581822,85507
O0014021,U028514,Bengaluru,14-11-2025 10:59,14-11-2025 11:05,P0040,personal_care,3,87.23,S08,R0712,Z9,12.943417,77.555551,delivered,6,10,14-11-2025,12.950394,77.558158,51894
O0014022,U004543,Bengaluru,15-11-2025 16:57,15-11-2025 17:06,P0043,household,2,225.2,S02,R0634,Z1,13.007421,77.605511,delivered,9,16,15-11-2025,13.006367,77.602729,86203
O0014023,U012574,Bengaluru,17-11-2025 04:03,17-11-2025 04:13,P0001,grocery,3,137.45,S02,R0553,Z18,13.003807,77.622405,delivered,10,4,17-11-2025,13.006367,77.602729,86203
O0014024,U002110,Bengaluru,19-11-2025 07:02,19-11-2025 07:11,P0109,grocery,2,317.4,S04,R0860,Z6,12.933989,77.621948,canceled,9,7,19-11-2025,12.942007,77.616026,75662
O0014025,U031714,Bengaluru,03-11-2025 06:26,03-11-2025 06:38,P0075,personal_care,3,45.58,S05,R0463,Z29,13.005332,77.572749,delivered,12,6,03-11-2025,13.001428,77.581822,85507
O0014026,U001339,Bengaluru,23-11-2025 00:42,23-11-2025 00:52,P0018,dairy,2,526.52,S04,R0998,Z3,12.929918,77.622521,delivered,10,0,23-11-2025,12.942007,77.616026,75662
